Price,Total_Room,Bathroom_Count,Net_M2,Number_of_Floors,Floor,Furnished_Status,Is_New_Building,Is_Occupied,Is_Swap_Available,In_a_Complex,Loan_Eligibility,KonutTipi_Bina,KonutTipi_Daire,KonutTipi_Kooperatif,KonutTipi_Mustakil,KonutTipi_Yali,Age_0,Age_1-5,Age_6-10,Age_11-20,Age_21-30,Age_31-40,Age_41-50,Age_51-70,Heating_Diger-Belirsiz,Heating_Kombi-Bireysel Doğalgaz,Heating_Merkezi Sistem,Heating_Soba-Geleneksel,Heating_Yerden Isıtma-Modern,Tapu_Diger/Riskli,Tapu_Hisseli Mülkiyet,Tapu_Kat İrtifakı,Tapu_Tam Mülkiyet,Building_Type_Encoded,Ground_Risk,District,Neighborhood,District_Encoded,Neighborhood_Encoded,Price_Per_Sqrft
27000000,9,8.0,300,5,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.9473684210526316,Fatih,Fatih_Ali Kuşçu Mah.,5293162.162162162,7300000.0,90000.0
9250000,3,1.0,84,5,4.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.4421052631578948,Maltepe,Maltepe_Feyzullah Mah.,8986349.078740157,9960526.315789474,110119.04761904762
8350000,4,1.0,130,4,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.368421052631579,Maltepe,Maltepe_Küçükyalı Mah.,9080830.642473118,9946153.846153846,64230.769230769234
4500000,3,1.0,80,4,3.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.8421052631578947,Fatih,Fatih_Haseki Sultan Mah.,5703944.444444444,6185555.555555556,56250.0
3450000,2,1.0,50,3,1.0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.736842105263158,Ataşehir,Ataşehir_Kayışdağı Mah.,10180590.0,5058000.0,69000.0
4850000,2,1.0,70,5,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0.25263157894736843,Beşiktaş,Beşiktaş_Cihannüma Mah.,30404057.01754386,5593750.0,69285.71428571429
7500000,3,1.0,100,8,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0.4,Beyoğlu,Beyoğlu_Sururi Mehmet Efendi Mah.,10682220.588235294,8050000.0,75000.0
14200000,4,2.0,150,18,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.42105263157894735,Bağcılar,Bağcılar_Göztepe Mah.,6199745.098039215,6990000.0,94666.66666666667
5250000,3,1.0,95,15,10.0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0.4736842105263158,Küçükçekmece,Küçükçekmece_Atakent Mah.,5677551.948051948,7427709.677419355,55263.15789473684
5050000,4,2.0,125,4,4.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.736842105263158,Sultanbeyli,Sultanbeyli_Adil Mah.,5464361.111111111,6321750.0,40400.0
31940000,4,3.0,140,15,4.0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.368421052631579,Üsküdar,Üsküdar_Ünalan Mah.,14921212.454212455,13007692.307692308,228142.85714285713
15950000,4,2.0,130,5,1.0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9368421052631579,Beylikdüzü,Beylikdüzü_Marmara Mah.,6609797.8226950355,7977315.578947368,122692.30769230769
28500000,5,2.0,200,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.8947368421052632,Bakırköy,Bakırköy_Şenlikköy Mah.,19909285.714285713,28882352.94117647,142500.0
3100000,3,1.0,75,5,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.42105263157894735,Kağıthane,Kağıthane_Ortabayır Mah.,6634906.7164179105,5794473.684210527,41333.333333333336
11000000,7,2.0,200,5,5.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Bahçelievler,Bahçelievler_Siyavuşpaşa Mah.,7710628.46875,5387482.75862069,55000.0
5200000,4,1.0,120,4,1.0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9473684210526316,Beylikdüzü,Beylikdüzü_Kavaklı Mah.,6609797.8226950355,7404950.819672131,43333.333333333336
2300000,2,1.0,90,25,21.0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.9473684210526316,Esenyurt,Esenyurt_Sultaniye Mah.,3291844.4296296295,3051111.111111111,25555.555555555555
6150000,4,2.0,100,4,3.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8947368421052632,Esenler,Esenler_Yavuz Selim Mah.,4102387.7551020407,11197426.898289371,61500.0
14000000,12,3.0,290,3,1.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0.8421052631578947,Fatih,Fatih_Balat Mah.,5293162.162162162,8096250.0,48275.862068965514
8250000,4,1.0,110,5,4.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.3157894736842105,Üsküdar,Üsküdar_İcadiye Mah.,14868761.5658363,11963333.333333334,75000.0
2700000,3,1.0,78,5,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.9473684210526316,Bahçelievler,Bahçelievler_Soğanlı Mah.,7728063.429104477,5426756.756756756,34615.38461538462
14900000,4,2.0,160,10,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.6842105263157895,Kartal,Kartal_Uğur Mumcu Mah.,8280317.365269461,8036363.636363637,93125.0
8500000,3,1.0,115,4,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0.3157894736842105,Şişli,Şişli_Cumhuriyet Mah.,11551763.885416666,12810000.0,73913.04347826086
36000000,7,5.0,285,3,1.0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.736842105263158,Şile,Şile_Kumbaba Mah.,17045812.5,26783333.333333332,126315.78947368421
4000000,4,1.0,120,5,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.8421052631578947,Küçükçekmece,Küçükçekmece_Yeni Mahalle Mah.,5677551.948051948,5420000.0,33333.333333333336
14250000,4,2.0,130,8,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.631578947368421,Kartal,Kartal_Orhantepe Mah.,8542668.674698794,13726923.076923076,109615.38461538461
6150000,2,1.0,70,4,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.42105263157894735,Maltepe,Maltepe_İdealtepe Mah.,8986349.078740157,10715566.03773585,87857.14285714286
3390000,3,1.0,68,4,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Avcılar,Avcılar_Cihangir Mah.,5529549.0,4193714.257142857,49852.94117647059
16000000,3,1.0,90,4,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.368421052631579,Beyoğlu,Beyoğlu_Kılıçali Paşa Mah.,11125804.511278195,16500000.0,177777.77777777778
3000000,3,1.0,80,6,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.9473684210526316,Bahçelievler,Bahçelievler_Siyavuşpaşa Mah.,7710628.46875,5387482.75862069,37500.0
6150000,3,1.0,87,3,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Bahçelievler,Bahçelievler_Yenibosna Merkez Mah.,7773992.75,10003437.5,70689.6551724138
7490000,7,3.0,180,4,4.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9473684210526316,Avcılar,Avcılar_Mustafa Kemal Paşa Mah.,5529549.0,4691222.222222222,41611.11111111111
3600000,3,1.0,85,2,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9473684210526316,Avcılar,Avcılar_Cihangir Mah.,5465531.811688311,4293906.21875,42352.94117647059
22450000,4,2.0,105,8,6.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.3157894736842105,Kadıköy,Kadıköy_Göztepe Mah.,20764465.8126935,21833373.493975904,213809.52380952382
11000000,6,1.0,180,5,5.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.26315789473684215,Pendik,Pendik_Bahçelievler Mah.,7599965.517241379,3750000.0,61111.11111111111
27650000,4,2.0,97,10,9.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.368421052631579,Kadıköy,Kadıköy_Caddebostan Mah.,20895221.034755133,29870641.025641024,285051.54639175255
5250000,4,2.0,175,13,12.0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9263157894736842,Beylikdüzü,Beylikdüzü_Adnan Kahveci Mah.,6409691.405204461,6724370.314814814,30000.0
3950000,3,1.0,90,3,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.42105263157894735,Sancaktepe,Sancaktepe_İnönü Mah.,6133796.8671875,6077500.0,43888.88888888889
5650000,2,1.0,67,9,7.0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.4736842105263158,Küçükçekmece,Küçükçekmece_Atakent Mah.,5801207.547169811,7372156.25,84328.35820895522
11950000,4,2.0,105,4,2.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.42105263157894735,Maltepe,Maltepe_İdealtepe Mah.,9057351.145038167,10439000.0,113809.52380952382
7350000,2,1.0,60,4,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.42105263157894735,Maltepe,Maltepe_İdealtepe Mah.,9057880.516883116,11177282.608695652,122500.0
7250000,3,2.0,81,12,4.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.368421052631579,Çekmeköy,Çekmeköy_Nişantepe Mah.,10161023.992,15450000.0,89506.17283950618
13500000,5,1.0,160,3,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0.8421052631578947,Fatih,Fatih_Şehremini Mah.,5657834.22459893,4799523.80952381,84375.0
3250000,3,1.0,80,9,9.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.42105263157894735,Maltepe,Maltepe_Cevizli Mah.,9119984.249343831,8079375.0,40625.0
5850000,2,1.0,89,5,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.368421052631579,Eyüpsultan,Eyüpsultan_Çırçır Mah.,11131497.147435898,7062777.777777778,65730.33707865169
15250000,4,2.0,112,15,1.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.368421052631579,Kadıköy,Kadıköy_Merdivenköy Mah.,20764465.8126935,11805200.0,136160.7142857143
9980000,4,2.0,108,14,11.0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6842105263157895,Kartal,Kartal_Yakacık Çarşı Mah.,8542668.674698794,7887500.0,92407.4074074074
7980000,4,2.0,150,3,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.8947368421052632,Silivri,Silivri_Cumhuriyet Mah.,8949823.509803921,7765000.0,53200.0
12000000,4,1.0,130,4,1.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.9473684210526316,Bahçelievler,Bahçelievler_Bahçelievler Mah.,7870796.988721805,14238145.161290323,92307.69230769231
4200000,3,1.0,60,5,1.0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.42105263157894735,Kağıthane,Kağıthane_Seyrantepe Mah.,6823568.84057971,8969000.0,70000.0
8150000,3,1.0,80,5,2.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5263157894736843,Maltepe,Maltepe_Çınar Mah.,9057351.145038167,9203365.384615384,101875.0
4600000,4,1.0,115,5,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6842105263157895,Kartal,Kartal_Uğur Mumcu Mah.,8435055.214723926,9183333.333333334,40000.0
7150000,3,1.0,75,4,3.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.42105263157894735,Maltepe,Maltepe_Altıntepe Mah.,9080830.642473118,9016000.0,95333.33333333333
6149000,3,1.0,68,4,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.3157894736842105,Kartal,Kartal_Atalar Mah.,8435055.214723926,6607777.777777778,90426.4705882353
1600000,2,1.0,55,3,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.9368421052631579,Fatih,Fatih_Mevlanakapı Mah.,5530372.340425532,2657692.3076923075,29090.909090909092
6900000,3,1.0,85,2,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8421052631578947,Fatih,Fatih_Sümbül Efendi Mah.,5530372.340425532,4550000.0,81176.4705882353
5850000,4,1.0,100,6,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.42105263157894735,Maltepe,Maltepe_Altıntepe Mah.,9080830.642473118,9016000.0,58500.0
5950000,3,1.0,82,4,1.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.368421052631579,Üsküdar,Üsküdar_Bahçelievler Mah.,13758461.016949153,17507777.777777776,72560.9756097561
8100000,6,3.0,300,3,1.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0.8947368421052632,Silivri,Silivri_Cumhuriyet Mah.,8589046.287037037,8310000.0,27000.0
17750000,9,3.0,141,3,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0.8421052631578947,Beşiktaş,Beşiktaş_Sinanpaşa Mah.,30356540.084388185,7987500.0,125886.52482269504
10750000,3,1.0,65,18,5.0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.5263157894736843,Maltepe,Maltepe_Zümrütevler Mah.,9052089.944444444,5485185.185185186,165384.61538461538
10750000,4,1.0,120,8,6.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0.3157894736842105,Kadıköy,Kadıköy_Kozyatağı Mah.,20764465.8126935,13283000.0,89583.33333333333
15750000,7,2.0,220,5,5.0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.4736842105263158,Tuzla,Tuzla_Yayla Mah.,11398469.387755102,8700000.0,71590.90909090909
5400000,3,1.0,80,6,1.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.3157894736842105,Eyüpsultan,Eyüpsultan_Akşemsettin Mah.,11534651.848484848,7718750.0,67500.0
5850000,3,1.0,85,4,1.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.7894736842105263,Sultangazi,Sultangazi_Gazi Mah.,4978015.384615385,3960555.5555555555,68823.5294117647
4900000,4,1.0,97,6,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.42105263157894735,Maltepe,Maltepe_Altıntepe Mah.,9080830.642473118,9016000.0,50515.463917525776
9500000,4,1.0,95,5,2.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.368421052631579,Maltepe,Maltepe_Küçükyalı Mah.,9057351.145038167,9784423.076923076,100000.0
4400000,2,1.0,65,4,1.0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.3157894736842105,Şişli,Şişli_Yayla Mah.,11741361.483108109,6164285.714285715,67692.30769230769
5500000,3,1.0,85,5,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.736842105263158,Kağıthane,Kağıthane_Nurtepe Mah.,6728587.360594795,6476363.636363637,64705.882352941175
4200000,4,1.0,125,7,6.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Bahçelievler,Bahçelievler_Siyavuşpaşa Mah.,7870796.988721805,5779293.1034482755,33600.0
41000000,3,3.0,150,5,5.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.28421052631578947,Beşiktaş,Beşiktaş_Etiler Mah.,29228280.542986427,30006666.666666668,273333.3333333333
3500000,3,1.0,57,7,3.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.8421052631578947,Fatih,Fatih_Mimar Kemalettin Mah.,5625243.243243244,17000000.0,61403.508771929824
3250000,3,1.0,85,5,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0.42105263157894735,Gaziosmanpaşa,Gaziosmanpaşa_Yeni Mahalle Mah.,6126089.108910891,3633125.0,38235.294117647056
4500000,3,1.0,85,5,3.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Avcılar,Avcılar_Ambarlı Mah.,5533149.666666667,5285250.0,52941.17647058824
12925000,2,1.0,55,8,1.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.42105263157894735,Kadıköy,Kadıköy_Erenköy Mah.,20764465.8126935,23110074.34408602,235000.0
3200000,3,1.0,70,5,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.8421052631578947,Fatih,Fatih_Seyyid Ömer Mah.,5293162.162162162,4254545.454545454,45714.28571428572
15250000,4,2.0,90,14,3.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.368421052631579,Kadıköy,Kadıköy_19 Mayıs Mah.,21134154.906976745,15267692.307692308,169444.44444444444
4300000,3,1.0,75,4,1.0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8421052631578947,Küçükçekmece,Küçükçekmece_İstasyon Mah.,5731834.920634921,6582692.307692308,57333.333333333336
4600000,4,1.0,100,4,1.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.736842105263158,Küçükçekmece,Küçükçekmece_Söğütlü Çeşme Mah.,5677551.948051948,3341666.6666666665,46000.0
2100000,3,1.0,100,12,1.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.9473684210526316,Esenyurt,Esenyurt_Cumhuriyet Mah.,3328817.1899641575,2474285.714285714,21000.0
5850000,4,1.0,110,6,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.42105263157894735,Maltepe,Maltepe_Altıntepe Mah.,9119984.249343831,8646179.775280898,53181.818181818184
11500000,5,3.0,139,17,16.0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.9473684210526316,Esenyurt,Esenyurt_Koza Mah.,3212752.6738351253,5675000.0,82733.81294964028
16000000,4,1.0,100,2,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.368421052631579,Beyoğlu,Beyoğlu_Pürtelaş Hasan Efendi Mah.,11125804.511278195,26071428.57142857,160000.0
16500000,5,3.0,210,24,5.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.42105263157894735,Gaziosmanpaşa,Gaziosmanpaşa_Karadeniz Mah.,6370416.666666667,7189000.0,78571.42857142857
8650000,3,1.0,65,5,2.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.8947368421052632,Bakırköy,Bakırköy_Kartaltepe Mah.,20680405.594405595,10386363.636363637,133076.92307692306
23800000,3,1.0,110,7,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.28421052631578947,Beşiktaş,Beşiktaş_Akat Mah.,29701888.888888888,49013636.36363637,216363.63636363635
5200000,3,1.0,75,7,6.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.368421052631579,Eyüpsultan,Eyüpsultan_Çırçır Mah.,11485782.54601227,7130526.315789473,69333.33333333333
8250000,3,1.0,74,4,1.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.42105263157894735,Maltepe,Maltepe_Altıntepe Mah.,9057351.145038167,8935909.090909092,111486.48648648648
10000000,3,2.0,80,3,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.5789473684210527,Adalar,Adalar_Heybeliada Mah.,18950930.23255814,24916666.666666668,125000.0
1850000,3,1.0,87,5,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9263157894736842,Beylikdüzü,Beylikdüzü_Cumhuriyet Mah.,6653890.1022727275,5187999.942857143,21264.367816091955
4149000,4,2.0,98,4,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.42105263157894735,Çekmeköy,Çekmeköy_Çatalmeşe Mah.,10598609.739837399,4928749.875,42336.73469387755
15500000,4,2.0,157,4,1.0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.9473684210526316,Bahçelievler,Bahçelievler_Yenibosna Merkez Mah.,7773992.75,10003437.5,98726.11464968153
6250000,3,1.0,57,5,1.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.368421052631579,Kartal,Kartal_Kordonboyu Mah.,8746253.086419754,12100000.0,109649.12280701754
8450000,3,2.0,72,24,1.0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.42105263157894735,Gaziosmanpaşa,Gaziosmanpaşa_Karadeniz Mah.,6126288.659793815,7177500.0,117361.11111111111
10750000,4,3.0,170,7,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9052631578947369,Büyükçekmece,Büyükçekmece_Pınartepe Mah.,8356854.01459854,10620833.333333334,63235.294117647056
28500000,3,2.0,100,20,1.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.3157894736842105,Sarıyer,Sarıyer_Ayazağa Mah.,34405106.60465116,24110555.555555556,285000.0
2200000,2,1.0,65,13,11.0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9473684210526316,Esenyurt,Esenyurt_Mevlana Mah.,3310246.2045454546,4363333.333333333,33846.153846153844
4100000,3,2.0,110,4,2.0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9263157894736842,Beylikdüzü,Beylikdüzü_Adnan Kahveci Mah.,6473375.864963504,6659874.946428572,37272.72727272727
6480000,4,2.0,110,4,2.0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9473684210526316,Bahçelievler,Bahçelievler_Cumhuriyet Mah.,7728063.429104477,4988666.666666667,58909.09090909091
6000000,4,1.0,105,6,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.3157894736842105,Şişli,Şişli_Feriköy Mah.,10999629.367132867,7650000.0,57142.857142857145
15250000,5,2.0,145,4,4.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.3157894736842105,Üsküdar,Üsküdar_İcadiye Mah.,13960087.272727273,11276666.666666666,105172.41379310345
8200000,2,1.0,45,6,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.2315789473684211,Beşiktaş,Beşiktaş_Dikilitaş Mah.,30103283.898305085,15118965.51724138,182222.22222222222
